"%PRODUCTNAME konnte keine Verbindung zum Postausgangsserver herstellen. Bitte überprüfen Sie die Netzwerk-Einstellungen Ihres Systems und die Einstellungen in %PRODUCTNAME. Überprüfen Sie den Servernamen, den Port und die Sicherheits-Einstellungen.","%PRODUCTNAME could not connect to the outgoing mail server. Check your system's settings and the settings in %PRODUCTNAME. Check the server name, the port and the secure connections settings"
Unbekannt;Text;Zahl;Datum/Zeit;Datum;Zeit;Ja/Nein;Währung;Memo;Zähler;Bild;Text (fix);Dezimal;Binärfeld (fix);Binärfeld;BigInt;Double;Float;Real;Integer;Small Integer;Tiny Integer;SQL Null;Objekt;Distinct;Struktur;Feld;BLOB;CLOB;REF;OTHER;Bit (fix),Unknown;Text;Number;Date/Time;Date;Time;Yes/No;Currency;Memo;Counter;Image;Text (fix);Decimal;Binary (fix);Binary;BigInt;Double;Float;Real;Integer;Small Integer;Tiny Integer;SQL Null;Object;Distinct;Structure;Field;BLOB;CLOB;REF;OTHER;Bit (fix)
"Da das Ziel-PDF-Format keine Transparenzen unterstützt, werden einige Objekte zu Bildern konvertiert, um Transparenzen zu entfernen. Es können eventuell bessere Ergebnisse erzielt werden, wenn die transparenten Objekte vor dem Export entfernt werden.","Some objects were converted to an image in order to remove transparencies, because the target PDF format does not support transparencies. Possibly better results can be achieved if you remove the transparent objects before exporting."
"Zeichenvorlagen ändern das Aussehen von Teilbereichen eines Absatzes. Die Konvertierung unterstützt fett, kursiv, fett/kursiv, tiefgestellt und hochgestellt. Alle nicht-proportionalen Schriftarten werden im Wiki in den Schreibmaschinenstil umgewandelt.","Character styles modify the appearance of parts of a paragraph. The transformation supports bold, italics, bold/italics, subscript and superscript. All fixed-width fonts are transformed into the wiki typewriter style."
"Ein Fehler ist während des Schreibens der Installationsinformationen auf die Festplatte aufgetreten. Überprüfen Sie, ob genug Festplattenplatz verfügbar ist, und klicken Sie auf Wiederholen oder klicken Sie auf Abbrechen, um die Installation zu beenden.","An error occurred while writing installation information to disk.  Check to make sure enough disk space is available, and click Retry, or Cancel to end the installation."
"Serienbriefe benötigen für eine Personalisierung Felder. Die Felder sind in diesem Fall Platzhalter für Daten, die aus einer Datenquelle stammen, beispielsweise aus einer Datenbank. Die Felder in dem Serienbrief müssen mit der Datenquelle verbunden sein.","Fields are used to personalize form letters. The fields are placeholders for data from a data source, such as a database. The fields in the form letter must be connected to the data source."
"Bitte stellen Sie sicher, dass genügend freier Speicherplatz im temporären Verzeichnis Ihres Systems vorhanden ist und dass Schreib-, Lese- und Ausführungsrechte gesetzt sind. Schließen Sie alle laufenden Programme, bevor Sie mit der Installation beginnen.","Please make sure you have enough free memory in the temporary directory on your system, and please ensure that read, write and run access rights have been granted. Close all other programs before starting the installation process."
"Geben Sie den Netzwerkpfad ein oder klicken Sie auf Ändern, um den Pfad festzulegen. Klicken Sie auf Installieren, um ein Server-Abbild von [ProductName] im angegebenen Netzwerkpfad zu erzeugen, oder klicken Sie auf Abbrechen, um den Assistenten zu beenden.",Enter the network location or click Change to browse to a location. Click Install to create a server image of [ProductName] at the specified network location or click Cancel to exit the wizard.
"Wenn die Option Variable Grenzen erraten aktiviert ist, legt diese Schwelle fest, wie weit die ursprünglichen Werte verschoben werden dürfen, um die Grenzen festzulegen. Ein Beispiel für die Berechnung dieser Werte entnehmen Sie bitte der Anleitung im Wiki.","When guessing variable bounds, this threshold specifies, how the initial values are shifted to build the bounds. For an example how these values are calculated, please refer to the Manual in the Wiki."
"Die gewählten Laufwerke haben nicht genug Festplattenplatz für die gegenwärtig ausgewählten Funktionen. Sie können Dateien von den gewählten Laufwerken entfernen, weniger Funktionen auf die lokalen Laufwerke installieren oder andere Ziellaufwerke auswählen.","The highlighted volumes do not have enough disk space available for the currently selected features. You can remove files from the highlighted volumes, choose to install less features onto local drives, or select different destination drives."
"Optionaler Parameter, ohne liefert die Funktion den einfachen Optionspreis; mit liefert die Funktion einen von einem der folgenden Parameter (griechisch) abhängigen Preis; mögliche Werte sind (D)elta, (G)amma, (T)heta, V(e)ga, V(o)lga, v(a)nna, (R)ho, Rho(f)","Optional parameter, if left out then the function simply returns the option price; if set, the function returns price sensitivities (Greeks) to one of the input parameters; possible values are (d)elta, (g)amma, (t)heta, v(e)ga, v(o)lga, v(a)nna, (r)ho, rho(f)"
"Um den Stand vor der Migration wiederherstellen zu können, wird eine Sicherungskopie des Datenbankdokuments an einer Stelle Ihrer Wahl angelegt. Alle Änderungen des Assistenten werden nur am Originaldokument vorgenommen, die Sicherungskopie bleibt unverändert.","To allow you to go back to the state before the migration, the database document will be backed up to a location of your choice. Every change done by the wizard will be made to the original document, the backup will stay untouched."
"Rechtsklicken Sie im Dateimanager im Verzeichnis und wählen ""Im Terminal öffnen"". Führen Sie in der Eingabeaufforderung den Befehl zum Installieren des Sprachpaketes aus (alle unten aufgeführten Kommandos werden wahrscheinlich nach Ihrem Root-Kennwort fragen):","From the Nautilus file manager, right-click in the directory and choose the command ""Open in terminal"". In the terminal window you just opened, execute the command to install the language pack (with all of the commands below, you may be prompted to enter your root user's password):"
"Wechseln Sie jetzt in das Verzeichnis, welches durch den Entpackvorgang erzeugt wurde. Für ein deutsches Sprachpaket auf einem 32-bit Debian-basiertem System werden folgende Verzeichnisse erstellt: LibO plus, Informationen zur Version und Linuxx86langpack-debde.","Now change directory to the directory that was created during the extraction process. For instance, for the French language pack for a 32-bit Debian/Ubuntu-based system, the directory is named LibreOffice, plus some version information, plus Linuxx86langpack-debfr."
"Hinweis: Wenn ein Kennwort angegeben wurde, lässt sich die Datei nur mit diesem öffnen. Falls Sie das Kennwort verlieren sollten, besteht keine Möglichkeit, das Dokument wiederherzustellen. Beachten Sie zudem, dass das Kennwort Groß- und Kleinschreibung berücksichtigt.","Note: After a password has been set, the document will only open with the password. Should you lose the password, there will be no way to recover the document. Please also note that this password is case-sensitive."
"Der Windows-Installationsprogrammdienst kann die Systemdatei [2] nicht aktualisieren, da die Datei durch Windows geschützt ist. Sie müssen vielleicht Ihr Betriebssystem aktualisieren, damit dieses Programm korrekt arbeitet. {{Paketversion: [3], BS-geschützte Version: [4]}}","The Windows Installer service cannot update the system file [2] because the file is protected by Windows.  You may need to update your operating system for this program to work correctly. {{Package version: [3], OS Protected version: [4]}}"
"Rechtsklicken Sie innerhalb des Verzeichnisses und wählen Sie ""Im Terminal öffnen"". Ein Kommandozeilenfenster wird geöffnet. Geben Sie folgende Befehlszeile auf der Kommandozeile ein (Sie werden aufgefordert, das Root-Kennwort einzugeben, bevor das Kommando ausgeführt wird):","Right-click within the directory and choose ""Open in Terminal"". A terminal window will open. From the command line of the terminal window, enter the following command (you will be prompted to enter your root user's password before the command will execute):"
"%PRODUCTNAME erfordert eine Java-Laufzeitumgebung (JRE), um diese Aufgabe auszuführen. Die ausgewählte JRE ist defekt. Bitte wählen Sie eine andere Version aus oder installieren Sie eine neue JRE und wählen Sie diese im Menü unter Extras - Optionen... - %PRODUCTNAME - Erweitert aus.",%PRODUCTNAME requires a Java runtime environment (JRE) to perform this task. The selected JRE is defective. Please select another version or install a new JRE and select it under Tools - Options - %PRODUCTNAME - Advanced.
"%PRODUCTNAME erfordert eine Java-Laufzeitumgebung (JRE), um diese Aufgabe auszuführen. Die ausgewählte JRE ist defekt. Bitte wählen Sie eine andere Version aus oder installieren Sie eine neue JRE und wählen Sie diese unter %PRODUCTNAME - Einstellungen - %PRODUCTNAME - Erweitert aus.",%PRODUCTNAME requires a Java runtime environment (JRE) to perform this task. The selected JRE is defective. Please select another version or install a new JRE and select it under %PRODUCTNAME - Preferences - %PRODUCTNAME - Advanced.
"Dieser Assistent hilft Ihnen, eine Datenbanktabelle zu erstellen. Nachdem Sie eine Tabellenkategorie ausgewählt haben, wählen Sie die Beispieltabelle und Beispielfelder aus, die Sie in Ihre neue Tabelle einbeziehen möchten. Ihre Tabelle kann Felder aus mehr als einer Tabelle enthalten.","This wizard helps you to create a table for your database. After selecting a table category and a sample table, choose the fields you want to include in your table. You can include fields from more than one sample table."
"Wenn diese Option <emph>aktiviert</emph> ist, wird der ACR-Vergleich verwendet. Er vergleicht zwei Individuen abhängig von der aktuellen Iteration und misst deren Güte mit dem Wissen über die Bibliotheken der schlimmsten bekannten Lösungen (in Bezug auf ihre Einschränkungsverletzungen).","If <emph>enabled</emph>, the ACR Comparator is used. It compares two individuals dependent on the current iteration and measures their goodness with knowledge about the libraries worst known solutions (in regard to their constraint violations)."
"Nachdem Sie diese Einstellungen vorgenommen haben, klicken Sie auf OK. Der Dialog wird geschlossen und Sie sehen einen Hinweis, dass die Änderungen erst nach einem Neustart von ${PRODUCTNAME} übernommen werden (denken Sie daran, auch den Schnellstarter zu beenden, sofern dieser gestartet ist).","After adjusting those settings, click on OK. The dialog box will close, and you will see an information message telling you that your changes will only be activated after you exit ${PRODUCTNAME} and start it again (remember to also exit the QuickStarter if it is started)."
"In der Standardeinstellung bevorzugt ${PRODUCTNAME} eine bessere Grafikdarstellung vor der Geschwindigkeit. Sollten Sie Probleme mit der Geschwindigkeit der grafischen Darstellung haben, könnte es helfen, 'Extras - Optionen... - ${PRODUCTNAME} - Ansicht - Kantenglättung verwenden' zu deaktivieren.","By default, ${PRODUCTNAME} favours nice-looking graphics over speed. If you experience slow graphics, switching off 'Tools - Options - ${PRODUCTNAME} - View - Use Anti-Aliasing' may help."
"Wenn diese Option <emph>aktiviert</emph> ist, wird während des Lösungsprozesses ein zusätzlicher Dialog eingeblendet, der Informationen zum aktuellen Prozessverlauf, zum Stagnationslevel und die bis dahin beste Lösung zeigt sowie die Möglichkeit, den Solver manuell zu unterbrechen oder abzubrechen.","If <emph>enabled</emph>, an additional dialog is shown during the solving process which gives information about the current progress, the level of stagnation, the currently best known solution as well as the possibility, to stop or resume the solver."
"Wenn Sie das heruntergeladene Archiv entpacken, werden Sie feststellen, dass die Inhalte in ein Unterverzeichnis entpackt wurden. Öffnen Sie einen Dateimanager und wechseln Sie in das Verzeichnis, das mit ""LibO"" beginnt. Danach folgt die Versionsnummer und einige plattformspezifischen Informationen.","When you unpack the downloaded archive, you will see that the contents have been decompressed into a sub-directory. Open a file manager window, and change directory to the one starting with ""LibreOffice"", followed by the version number and some platform information."
"Der Assistent kann nicht ausgeführt werden, da wichtige Dateien nicht gefunden werden konnten.\nUnter 'Extras - Optionen... - %PRODUCTNAME - Pfade' können Sie die Standardeinstellungen der Pfade durch Klick auf die Schaltfläche 'Standard' wiederherstellen.\nRufen Sie danach den Assistenten erneut auf.","The wizard could not be run, because important files were not found.\nUnder 'Tools - Options - %PRODUCTNAME - Paths' click the 'Default' button to reset the paths to the original default settings.\nThen run the wizard again."
"OpenDocument-Hyperlinks werden in „externe“ Wiki-Links umgewandelt. Deshalb sollten Links innerhalb von OpenDocument-Dateien nur verwendet werden, um auf Seiten außerhalb des Wiki-Servers zu verweisen. Um Wiki-Links zu erzeugen, die auf andere Seiten im gleichen Wiki verweisen, verwenden Sie Wiki-Links.","Native OpenDocument hyperlinks are transformed into “external” wiki links. Therefore, the built-in linking facility of OpenDocument should only be used to create links that point to other sites outside the wiki web. For creating wiki links that point to other subjects of the same wiki domain, use wiki links."
"Jeder Datensatz wird eindeutig durch einen Primärschlüssel identifiziert. Primärschlüssel vereinfachen das Verbinden von Informationen aus verschiedenen Tabellen, es wird daher empfohlen, für jede Tabelle einen Primärschlüssel anzulegen. Ohne einen Primärschlüssel ist keine Eingabe in diese Tabelle möglich.","A primary key uniquely identifies each record in a database table. Primary keys ease the linking of information in separate tables, and it is recommended that you have a primary key in every table. Without a primary key, it will not be possible to enter data into this table."
"<ahelp hid=""."">Klicken Sie auf Hinzufügen, um einen neuen Wiki-Server hinzuzufügen.<br/>Wählen Sie einen Eintrag aus und klicken Sie dann auf Bearbeiten, um die Konto-Einstellungen zu bearbeiten.<br/>Wählen Sie einen Eintrag aus und klicken Sie auf Entfernen, um einen Eintrag aus der Liste zu löschen.</ahelp>","<ahelp hid=""."">Click Add to add a new wiki server.<br/>Select an entry and click Edit to edit the account settings.<br/>Select an entry and click Remove to remove the entry from the list.</ahelp>"
"OpenDocument und vor allem LibreOffice stellt Tabellen mit verbundenen Zellen, die sich über mehrere Zeilen einer Tabelle erstrecken, wie verschachtelte Tabellen dar. Im Gegensatz dazu ist es beim Wiki-Modell einer Tabelle schwer zu erklären, wie sich Spalte und Zeile über solche verbundenen Zellen erstrecken.","OpenDocument and especially LibreOffice represent tables that have joined cells that span rows as tables with nested tables. In contrast, the wiki model of table is to declare column and row spans for such joined cells."
"Achtung: Die Umwandlung benutzt den neuen Stil der Fußnoten mit den Tags <ref> und <references> und erfordert die Installation der Cite.php-Erweiterung im MediaWiki. Falls diese Tags als Klartext im Umwandlungsergebnis erscheinen, sollten Sie den Wiki-Administrator darum bitten, diese Erweiterung zu installieren.","Note: The transformation uses the new style of footnotes with <ref> and <references> tags that requires the Cite.php extension to be installed into MediaWiki. If those tags are shown as plain text in the transformation result, ask the wiki administrator to install this extension."
"Als Anwender sind Sie bereits ein wertvoller Teil im Entwicklungsprozesses der Office-Suite und wir möchten Sie ermutigen, auch langfristig in der Community mitzuwirken. Schauen Sie auf unseren Seiten unter <a href=""http://de.libreoffice.org/community/"">http://de.libreoffice.org/community/</a> nach und helfen Sie mit.","As a user, you are already a valuable part of the suite's development process and we would like to encourage you to take an even more active role with a view to being a long-term contributor to the community. Please join and check out the contributing page at <a href=""http://www.libreoffice.org/contribution/"">http://www.libreoffice.org/contribution/</a>"
"Wenn Sie diese Anstrengungen würdigen und sicherstellen möchten, dass ${PRODUCTNAME} auch in Zukunft verfügbar sein wird, tragen Sie am besten zum Projekt bei - Lesen Sie <a href=""http://de.libreoffice.org/community/"">http://de.libreoffice.org/community/</a> für weitere Informationen. Jeder kann einen eigenen Beitrag leisten.","If you appreciate their efforts, and would like to ensure that ${PRODUCTNAME} continues to be available far into the future, please consider contributing to the project - see <a href=""http://www.documentfoundation.org/contribution/"">http://www.documentfoundation.org/contribution/</a> for details. Everyone can make a contribution of some kind."
"Bilder können von einer Umwandlung, die nur eine einzelne Wiki-Textdatei erzeugt, nicht exportiert werden. Falls aber das Bild bereits auf das Ziel-Wiki hochgeladen wurde (beispielsweise WikiMedia Commons), erzeugt die Konvertierung ein korrektes Grafik-Tag, um das Bild einzubinden. Beschriftungen werden ebenfalls unterstützt.","Images cannot be exported by a transformation producing a single file of wiki text. However, if the image is already uploaded to the target wiki domain (e. g., Wikimedia Commons), then the transformation produces a valid image tag that includes the image. Image captions are also supported."
"Bitte geben Sie die benötigten Informationen ein, um eine Verbindung per JDBC zu einer MySQL-Datenbank herzustellen. Bitte beachten Sie, dass eine JDBC-Treiberklasse auf ihrem System installiert und %PRODUCTNAME bekannt sein muss. Fragen Sie Ihren Systemadministrator, wenn Sie sich bei den folgenden Einstellungen unsicher sind.",Please enter the required information to connect to a MySQL database using JDBC. Note that a JDBC driver class must be installed on your system and registered with %PRODUCTNAME. Please contact your system administrator if you are unsure about the following settings. 
"Der Mozilla Adressbuch-Datenbanktreiber benötigt das <tt>SUNWzlib</tt>-Paket. Dieses Paket ist nicht Bestandteil einer Solaris Minimalinstallation. Falls Sie Zugriff auf das Mozilla Adressbuch benötigen, installieren Sie das Paket für Ihr Solaris Betriebssystem, indem Sie den Befehl ""<tt>pkgadd</tt>"" der Installations-CD benutzen.","The Mozilla address book driver requires the <tt>SUNWzlib</tt> package. This package is not part of the minimum Solaris operating system installation. If you require access to the Mozilla address book, then add this package to your Solaris operating system using the command ""<tt>pkgadd</tt>"" from the installation CD."
"<ahelp hid=""."">Geben Sie den Titel Ihres Wiki-Eintrags ein. Dieser bildet die Hauptüberschrift Ihres Eintrags. Für einen neuen Eintrag muss ein Titel angegeben werden, der in diesem Wiki noch nicht existiert. Wenn Sie einen bereits existierenden Titel angeben, wird Ihr Artikel den bereits existierenden Eintrag überschrieben.</ahelp>","<ahelp hid=""."">Enter the title of your wiki entry. This is the top heading of your wiki entry. For a new entry, the title must be unique on this wiki. If you enter an existing title, your upload will overwrite the existing wiki entry.</ahelp>"
"Wahrscheinlichkeit, dass ein Wert am Laufzeitende zwischen zwei Barrieren landet, sofern er dS/S = mu dt + Vol dW erfüllt (wenn die beiden letzten optionalen Parameter (Strike, Put/Call) definiert sind, wird die Wahrscheinlichkeit für ST [Strike, obere Barriere] für einen Call und ST [untere Barriere, Strike] für ein Put zurückgegeben)","Probability that an asset will at maturity end up between two barrier levels, assuming it follows dS/S = mu dt + vol dW (if the last two optional parameters (strike, put/call) are specified, the probability of ST in [strike, upper barrier] for a call and ST in [lower barrier, strike] for a put will be returned)"
Es ist ein Fehler im Assistenten aufgetreten.<BR>Möglicherweise ist die Vorlage '%PATH' fehlerhaft.<BR>Entweder die benötigten Bereiche beziehungsweise Tabellen sind nicht vorhanden oder sie existieren unter einem falschen Namen.<BR>Bitte schauen Sie in der Hilfe nach genaueren Hinweisen.<BR>Bitte wählen Sie eine andere Dokumentvorlage aus.,An error occurred in the wizard.<BR>The template '%PATH' could be erroneous.<BR>Either the required sections or tables do not exist or exist under the wrong name.<BR>See the Help for more detailed information.<BR>Please select another template.
"Hinweis: Sie können Ihren Benutzernamen und Ihr Kennwort für alle entsprechenden Dialoge in %PRODUCTNAME speichern. Das Kennwort wird verschlüsselt gespeichert, wobei der Zugriff über ein Master-Kennwort möglich ist. Um das Master-Kennwort einzuschalten, wählen Sie <item type=""menuitem"">Extras - Optionen... - %PRODUCTNAME - Sicherheit</item>.","Note: You can store your user name and password for all respective dialogs inside %PRODUCTNAME. The password will be stored in a secure way, where access is maintained by a master password. To enable the master password, choose <item type=""menuitem"">Tools - Options - %PRODUCTNAME - Security</item>."
"Grenzen werden durch die Auswahl einer oder mehrerer Variablen (wie die Reichweite) auf der linken Seite und die Eingabe eines numerischen Wertes (nicht eine Zelle oder eine Formel) auf der rechten Seite angegeben. Auf diese Weise können Sie eine oder mehrere Variablen auch wählen, die nur <emph>Integer</emph> oder nur <emph>Binary</emph> ist.",Bounds are specified by selecting one or more variables (as range) on the left side and entering a numerical value (not a cell or a formula) on the right side. That way you can also choose one or more variables to be <emph>Integer</emph> or <emph>Binary</emph> only.
"${PRODUCTNAME} darf von jedem frei verwendet werden. Sie können diese Kopie von ${PRODUCTNAME} auf beliebig vielen Computern installieren und für beliebige Zwecke verwenden (einschließlich kommerzielle Nutzung, öffentliche Verwaltung und Bildung). Für weitere Informationen lesen Sie bitte den Lizenztext, der im ${PRODUCTNAME}-Download enthalten ist.","${PRODUCTNAME} is free for use by everybody. You may take this copy of ${PRODUCTNAME} and install it on as many computers as you like, and use it for any purpose you like (including commercial, government, public administration and educational use). For further details see the license text packaged with this ${PRODUCTNAME} download."
"Generell wird empfohlen, ${PRODUCTNAME} über den von der Linux-Distribution empfohlenen Weg zu installieren (zum Beispiel die Ubuntu Softwareverwaltung für Ubuntu-Linux). Das ist normalerweise der einfachste Weg für eine optimale Systemintegration. Es kann auch sein, dass ${PRODUCTNAME} bereits standardmäßig mit Ihrem Linux-System installiert wurde.","As a general rule, you are recommended to install ${PRODUCTNAME} via the installation methods recommended by your particular Linux distribution (such as the Ubuntu Software Center, in the case of Ubuntu Linux). This is because it is usually the simplest way to obtain an installation that is optimally integrated into your system. Indeed, ${PRODUCTNAME} may well be already installed by default when you originally install your Linux operating system."
"Hinweis: Änderungen von Formatierungen, wie Schriftarten, Farben und Zahlenformate werden im freigegebenen Modus nicht gespeichert und einige Funktionen, wie das Bearbeiten von Diagrammen und Zeichnungsobjekten, stehen nicht zur Verfügung. Heben Sie die Freigabe auf, um Exklusivzugriff zu erhalten, wenn Sie entsprechende Änderungen vornehmen möchten.","Note: Changes to formatting attributes like fonts, colors, and number formats will not be saved and some functionalities like editing charts and drawing objects are not available in shared mode. Turn off shared mode to get exclusive access needed for those changes and functionalities."
"Kein Festplattenplatz vorhanden -- Laufwerk: [2]; erforderlicher Platz: [3] KB; verfügbarer Platz: [4] KB. Falls die Wiederherstellung abgeschaltet ist, ist genug Festplattenplatz verfügbar. Klicken Sie auf Abbrechen zum Beenden, auf Wiederholen zum wiederholten Überprüfen des Festplattenplatzes oder auf Ignorieren, um ohne Wiederherstellung fortzufahren.","Out of disk space -- Volume: [2]; required space: [3] KB; available space: [4] KB.  If rollback is disabled, enough space is available. Click Cancel to quit, Retry to check available disk space again, or Ignore to continue without rollback."
"Wenn Sie im Dialog <item type=""menuitem"">Extras - Optionen... - %PRODUCTNAME - Sicherheit</item> das Markierfeld Mit Master-Kennwort schützen (empfohlen) aktiviert haben, kann die Software Ihr Kennwort speichern und bei Bedarf automatisch einfügen. Aktivieren Sie auch das Markierfeld ""Kennwörter für Web-Verbindungen dauerhaft speichern"", um Ihr Kennwort zu speichern.","If you have enabled the master password feature on the Security tab page of the <item type=""menuitem"">Tools - Options - %PRODUCTNAME</item> dialog, then the software can store your password and automatically insert the data where necessary. Enable the ""Save password"" checkbox to store your password."
"Sie können diese Kopie von ${PRODUCTNAME} kostenlos benutzen, weil einzelne Beitragende und Firmensponsoren die Software entwerfen, entwickeln, testen, übersetzen, dokumentieren, unterstützen, vermarkten und auf verschiedene Weise dazu beitragen, ${PRODUCTNAME} zu dem zu machen, was es heute ist - die führende Open Source Office-Software für Heim- und Firmenanwender.","You can use this copy of ${PRODUCTNAME} free of charge because individual contributors and corporate sponsors have designed, developed, tested, translated, documented, supported, marketed, and helped in many other ways to make ${PRODUCTNAME} what it is today - the world's leading Open Source productivity software for home and office."
"Der Presentation Minimizer wird benutzt, um die Dateigröße der aktuellen Präsentation zu verringern. Bilder werden komprimiert und Daten, die nicht länger benötigt werden, werden entfernt. Als letzten Schritt des Assistenten können Sie wählen, ob Sie die Änderungen auf die aktuelle Präsentation anwenden oder eine optimierte neue Version der Präsentation erzeugen möchten.","The Presentation Minimizer is used to reduce the file size of the current presentation. Images will be compressed and data, that is no longer needed, will be removed.        At the last step of the wizard you can choose to apply the changes to the current presentation or to create an optimized new version of the presentation."
"Laden Sie das Sprachpaket für die gewünschte Sprache und Plattform herunter. Diese sind am gleichen Ort wie das Basis-Installationspaket verfügbar. Entpacken Sie das heruntergeladene Paket über einen Dateimanager in ein beliebiges Verzeichnis (zum Beispiel auf Ihren Arbeitsplatz). Beenden Sie alle ${PRODUCTNAME}-Anwendungen (einschließlich des Schnellstarters, falls gestartet).","Download the language pack for your desired language and platform. They are available from the same location as the main installation archive. From the Nautilus file manager, extract the downloaded archive into a directory (your desktop, for instance). Ensure that you have exited all ${PRODUCTNAME} applications (including the QuickStarter, if it is started)."
"Die ${PRODUCTNAME}-Community ist für die Weiterentwicklung dieser Software zuständig und lädt Sie ein, als Mitglied der Community beizutragen. Falls Sie ein neuer Anwender sind, können Sie sich auf der ${PRODUCTNAME}-Seite umfassend über das ${PRODUCTNAME}-Projekt und die Community um das Produkt informieren. Besuchen Sie <a href=""http://de.libreoffice.org/"">http://de.libreoffice.org/</a>.","The ${PRODUCTNAME} community is responsible for the development of this product, and invites you to consider participating as a community member. If you are a new user, you can visit the ${PRODUCTNAME} site, where you will find lots of information about the ${PRODUCTNAME} project and the communities that exist around it. Go to <a href=""http://www.libreoffice.org/"">http://www.libreoffice.org/</a>."
"Optional können Sie „Kennwort speichern” aktivieren, um das Kennwort dauerhaft zu speichern. Für den Zugriff auf alle gespeicherten Kennwörter wird ein Master-Kennwort verwendet. Um das Master-Kennwort zu aktivieren, wählen Sie <item type=""menuitem"">Extras - Optionen... - %PRODUCTNAME - Sicherheit</item>. „Kennwort speichern” ist nicht verfügbar, wenn das Master-Kennwort nicht aktiviert ist.","Optionally enable “Save password” to save the password between sessions. A master password is used to maintain access to all saved passwords. Choose <item type=""menuitem"">Tools - Options - %PRODUCTNAME - Security</item> to enable the master password. “Save password” is unavailable when the master password is not enabled."
"Listen können dann korrekt exportiert werden, wenn die komplette Liste eine einheitliche Listenvorlage verwendet. Verwenden Sie die Schaltfläche Nummerierung oder Aufzählungszeichen, um eine Liste in Writer zu erzeugen. Wenn Sie eine Liste ohne Nummerierung oder Aufzählungszeichen benötigen, wählen Sie im Menü <emph>Format - Aufzählungszeichen und Nummerierung...</emph>, um das gewünschte Listenformat zuzuweisen.","Lists can be exported reliably when the whole list uses a consistent list style. Use the Numbering or Bullets icon to generate a list in Writer. If you need a list without numbering or bullets, use <emph>Format - Bullets and Numbering</emph> to define and apply the respective list style."
"Starten Sie dann eine der ${PRODUCTNAME}-Anwendungen, zum Beispiel Writer. Wählen Sie Extras - Optionen... Klicken Sie im Dialog Optionen auf ""Spracheinstellungen"" und dann auf ""Sprachen"". Klappen Sie die Dropdown-Liste ""Benutzeroberfläche"" auf und wählen Sie die gerade installierte Sprache aus. Falls gewünscht führen Sie die gleiche Änderung für ""Gebietsschema"", ""Standardwährung"" und die ""Standardsprachen der Dokumente"" durch.","Now start one of the ${PRODUCTNAME} applications - Writer, for instance. Go to the Tools menu and choose Options. In the Options dialog box, click on ""Language Settings"" and then click on ""Languages"". Dropdown the ""User interface"" list and select the language you just installed. If you want, do the same thing for the ""Locale setting"", the ""Default currency"", and the ""Default languages for documents""."
"BugZilla ist unser System, um Fehler zu melden, zu verfolgen und zu lösen, und wird unter <a href=""https://bugs.libreoffice.org/"">https://bugs.libreoffice.org/</a> bereitgestellt. Wir möchten jeden ermutigen, selbst Fehler zu melden, die auf der jeweiligen Plattform auftreten könnten. Das aktive Melden von Fehlern ist einer der wichtigsten Beiträge, den die Anwender-Community machen kann, um die Weiterentwicklung von ${PRODUCTNAME} zu unterstützen.","Our system for reporting, tracking and solving bugs is currently BugZilla, kindly hosted at <a href=""https://bugs.libreoffice.org/"">https://bugs.libreoffice.org/</a>. We encourage all users to feel entitled and welcome to report bugs that may arise on your particular platform. Energetic reporting of bugs is one of the most important contributions that the user community can make to the ongoing development and improvement of ${PRODUCTNAME}."
"Alternativ können Sie das 'install'-Skript benutzen, welches sich im obersten Verzeichnis dieses Archivs befindet, um eine Installation als ein Benutzer durchzuführen. Das Skript wird ${PRODUCTNAME} so einrichten, dass es ein eigenes Profil für diese Installation hat, welches von Ihrem normalen ${PRODUCTNAME}-Profil getrennt ist. Beachten Sie, dass dies nicht die Systemintegration installieren wird, wie die Desktop-Menüeinträge und die Registrierungen der Desktop-MIME-Typen.","Alternatively, you can use the 'install' script, located in the toplevel directory of this archive to perform an installation as a user. The script will set up ${PRODUCTNAME} to have its own profile for this installation, separated from your normal ${PRODUCTNAME} profile. Note that this will not install the system integration parts such as desktop menu items and desktop MIME type registrations."
"Sie starten sowohl bei Verwendung von DEPS als auch von SCO, indem Sie auf Extras - Solver gehen und die Zelle, die optimiert werden soll, die Richtung (Minimierung oder Maximierung), in die gegangen werden soll, und die Zellen, die verändert werden sollen, um das Ziel zu erreichen, auswählen. Klicken Sie dann auf Optionen und wählen Sie diejenigen, die der Solver verwenden soll, und justieren Sie, falls erforderlich, die <link href=""com.sun.star.comp.Calc.NLPSolver/Options.xhp"">Parameter</link> nach.","Regardless whether you use DEPS or SCO, you start by going to Tools - Solver and set the Cell to be optimized, the direction to go (minimization, maximization) and the cells to be modified to reach the goal. Then you go to the Options and specify the solver to be used and if necessary adjust the according <link href=""com.sun.star.comp.Calc.NLPSolver/Options.xhp"">parameters</link>."
